,SolarGeneration,lag1,lag2,seasonal_21,seasonal_22,seasonal_23
2020-01-04 05:00:00,0.0,0.0,0.0,1.4824250000019674,0.4609249999994063,0.03514999999970313
2020-01-04 06:00:00,0.03125,0.0,0.0,2.8515749999969557,1.4824250000019674,0.4609249999994063
2020-01-04 07:00:00,0.453125,0.03125,0.0,4.123050000001967,2.8515749999969557,1.4824250000019674
2020-01-04 08:00:00,1.3847750000022643,0.453125,0.03125,4.93552500000078,4.123050000001967,2.8515749999969557
2020-01-04 09:00:00,2.7363249999980326,1.3847750000022643,0.453125,5.29884999999922,4.93552500000078,4.123050000001967
2020-01-04 10:00:00,3.9082000000016706,2.7363249999980326,1.3847750000022643,5.542949999999109,5.29884999999922,4.93552500000078
2020-01-04 11:00:00,4.853500000001077,3.9082000000016706,2.7363249999980326,5.529300000001967,5.542949999999109,5.29884999999922
2020-01-04 12:00:00,5.431649999998626,4.853500000001077,3.9082000000016706,5.027349999996659,5.529300000001967,5.542949999999109
2020-01-04 13:00:00,5.607424999998329,5.431649999998626,4.853500000001077,4.095700000001671,5.027349999996659,5.529300000001967
2020-01-04 14:00:00,5.554675000003044,5.607424999998329,5.431649999998626,2.8964750000013737,4.095700000001671,5.027349999996659
2020-01-04 15:00:00,5.089850000000296,5.554675000003044,5.607424999998329,1.4785249999986263,2.8964750000013737,4.095700000001671
2020-01-04 16:00:00,4.085949999996956,5.089850000000296,5.554675000003044,0.5449249999983294,1.4785249999986263,2.8964750000013737
2020-01-04 17:00:00,2.8671750000030443,4.085949999996956,5.089850000000296,0.08592500000304426,0.5449249999983294,1.4785249999986263
2020-01-04 18:00:00,1.4706999999980326,2.8671750000030443,4.085949999996956,0.0,0.08592500000304426,0.5449249999983294
2020-01-04 19:00:00,0.53125,1.4706999999980326,2.8671750000030443,0.0,0.0,0.08592500000304426
2020-01-04 20:00:00,0.08595000000059369,0.53125,1.4706999999980326,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.08595000000059369,0.53125,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.08595000000059369,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 03:00:00,0.0,0.0,0.0,0.03125,0.0,0.0
2020-01-05 04:00:00,0.0,0.0,0.0,0.453125,0.03125,0.0
2020-01-05 05:00:00,0.0,0.0,0.0,1.3847750000022643,0.453125,0.03125
2020-01-05 06:00:00,0.0,0.0,0.0,2.7363249999980326,1.3847750000022643,0.453125
2020-01-05 07:00:00,0.25195000000167056,0.0,0.0,3.9082000000016706,2.7363249999980326,1.3847750000022643
2020-01-05 08:00:00,0.8027250000013737,0.25195000000167056,0.0,4.853500000001077,3.9082000000016706,2.7363249999980326
2020-01-05 09:00:00,1.2714999999989232,0.8027250000013737,0.25195000000167056,5.431649999998626,4.853500000001077,3.9082000000016706
2020-01-05 10:00:00,0.8613249999980326,1.2714999999989232,0.8027250000013737,5.607424999998329,5.431649999998626,4.853500000001077
2020-01-05 11:00:00,1.5625,0.8613249999980326,1.2714999999989232,5.554675000003044,5.607424999998329,5.431649999998626
2020-01-05 12:00:00,1.03125,1.5625,0.8613249999980326,5.089850000000296,5.554675000003044,5.607424999998329
2020-01-05 13:00:00,1.2050750000016706,1.03125,1.5625,4.085949999996956,5.089850000000296,5.554675000003044
2020-01-05 14:00:00,1.4355499999983294,1.2050750000016706,1.03125,2.8671750000030443,4.085949999996956,5.089850000000296
2020-01-05 15:00:00,1.4004000000022643,1.4355499999983294,1.2050750000016706,1.4706999999980326,2.8671750000030443,4.085949999996956
2020-01-05 16:00:00,0.6601499999997031,1.4004000000022643,1.4355499999983294,0.53125,1.4706999999980326,2.8671750000030443
2020-01-05 17:00:00,0.47264999999970314,0.6601499999997031,1.4004000000022643,0.08595000000059369,0.53125,1.4706999999980326
2020-01-05 18:00:00,0.5663999999997031,0.47264999999970314,0.6601499999997031,0.0,0.08595000000059369,0.53125
2020-01-05 19:00:00,0.03125,0.5663999999997031,0.47264999999970314,0.0,0.0,0.08595000000059369
2020-01-05 20:00:00,0.0,0.03125,0.5663999999997031,0.0,0.0,0.0
2020-01-05 21:00:00,0.0,0.0,0.03125,0.0,0.0,0.0
2020-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 04:00:00,0.0,0.0,0.0,0.25195000000167056,0.0,0.0
2020-01-06 05:00:00,0.0,0.0,0.0,0.8027250000013737,0.25195000000167056,0.0
2020-01-06 06:00:00,0.0,0.0,0.0,1.2714999999989232,0.8027250000013737,0.25195000000167056
2020-01-06 07:00:00,0.03125,0.0,0.0,0.8613249999980326,1.2714999999989232,0.8027250000013737
2020-01-06 08:00:00,0.24217499999940623,0.03125,0.0,1.5625,0.8613249999980326,1.2714999999989232
2020-01-06 09:00:00,0.39257500000167056,0.24217499999940623,0.03125,1.03125,1.5625,0.8613249999980326
2020-01-06 10:00:00,0.625,0.39257500000167056,0.24217499999940623,1.2050750000016706,1.03125,1.5625
2020-01-06 11:00:00,0.7929750000002969,0.625,0.39257500000167056,1.4355499999983294,1.2050750000016706,1.03125
2020-01-06 12:00:00,1.2792999999983294,0.7929750000002969,0.625,1.4004000000022643,1.4355499999983294,1.2050750000016706
2020-01-06 13:00:00,1.0996000000013737,1.2792999999983294,0.7929750000002969,0.6601499999997031,1.4004000000022643,1.4355499999983294
2020-01-06 14:00:00,0.9179750000002969,1.0996000000013737,1.2792999999983294,0.47264999999970314,0.6601499999997031,1.4004000000022643
2020-01-06 15:00:00,1.765625,0.9179750000002969,1.0996000000013737,0.5663999999997031,0.47264999999970314,0.6601499999997031
2020-01-06 16:00:00,1.9023499999966589,1.765625,0.9179750000002969,0.03125,0.5663999999997031,0.47264999999970314
2020-01-06 17:00:00,2.1191500000022643,1.9023499999966589,1.765625,0.0,0.03125,0.5663999999997031
2020-01-06 18:00:00,1.4902249999977357,2.1191500000022643,1.9023499999966589,0.0,0.0,0.03125
2020-01-06 19:00:00,0.6504000000022643,1.4902249999977357,2.1191500000022643,0.0,0.0,0.0
2020-01-06 20:00:00,0.07615000000077998,0.6504000000022643,1.4902249999977357,0.0,0.0,0.0
2020-01-06 21:00:00,0.0,0.07615000000077998,0.6504000000022643,0.0,0.0,0.0
2020-01-06 22:00:00,0.0,0.0,0.07615000000077998,0.0,0.0,0.0
2020-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07 04:00:00,0.0,0.0,0.0,0.03125,0.0,0.0
2020-01-07 05:00:00,0.0,0.0,0.0,0.24217499999940623,0.03125,0.0
2020-01-07 06:00:00,0.0,0.0,0.0,0.39257500000167056,0.24217499999940623,0.03125
2020-01-07 07:00:00,0.41992500000196736,0.0,0.0,0.625,0.39257500000167056,0.24217499999940623
2020-01-07 08:00:00,1.1972500000010768,0.41992500000196736,0.0,0.7929750000002969,0.625,0.39257500000167056
2020-01-07 09:00:00,2.09375,1.1972500000010768,0.41992500000196736,1.2792999999983294,0.7929750000002969,0.625
2020-01-07 10:00:00,3.1640749999969557,2.09375,1.1972500000010768,1.0996000000013737,1.2792999999983294,0.7929750000002969
2020-01-07 11:00:00,4.357425000001967,3.1640749999969557,2.09375,0.9179750000002969,1.0996000000013737,1.2792999999983294
2020-01-07 12:00:00,5.091799999998329,4.357425000001967,3.1640749999969557,1.765625,0.9179750000002969,1.0996000000013737
2020-01-07 13:00:00,5.587875000001077,5.091799999998329,4.357425000001967,1.9023499999966589,1.765625,0.9179750000002969
2020-01-07 14:00:00,5.861325000001671,5.587875000001077,5.091799999998329,2.1191500000022643,1.9023499999966589,1.765625
2020-01-07 15:00:00,5.4375,5.861325000001671,5.587875000001077,1.4902249999977357,2.1191500000022643,1.9023499999966589
2020-01-07 16:00:00,4.58009999999922,5.4375,5.861325000001671,0.6504000000022643,1.4902249999977357,2.1191500000022643
2020-01-07 17:00:00,3.2226499999997027,4.58009999999922,5.4375,0.07615000000077998,0.6504000000022643,1.4902249999977357
2020-01-07 18:00:00,1.7265499999994063,3.2226499999997027,4.58009999999922,0.0,0.07615000000077998,0.6504000000022643
2020-01-07 19:00:00,0.5332000000016706,1.7265499999994063,3.2226499999997027,0.0,0.0,0.07615000000077998
2020-01-07 20:00:00,0.08594999999695573,0.5332000000016706,1.7265499999994063,0.0,0.0,0.0
2020-01-07 21:00:00,0.0,0.08594999999695573,0.5332000000016706,0.0,0.0,0.0
2020-01-07 22:00:00,0.0,0.0,0.08594999999695573,0.0,0.0,0.0
2020-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 04:00:00,0.0,0.0,0.0,0.41992500000196736,0.0,0.0
2020-01-08 05:00:00,0.0,0.0,0.0,1.1972500000010768,0.41992500000196736,0.0
2020-01-08 06:00:00,0.03125,0.0,0.0,2.09375,1.1972500000010768,0.41992500000196736
2020-01-08 07:00:00,0.4375,0.03125,0.0,3.1640749999969557,2.09375,1.1972500000010768
2020-01-08 08:00:00,0.8359499999969557,0.4375,0.03125,4.357425000001967,3.1640749999969557,2.09375
2020-01-08 09:00:00,1.6542999999983294,0.8359499999969557,0.4375,5.091799999998329,4.357425000001967,3.1640749999969557
2020-01-08 10:00:00,4.289075000000594,1.6542999999983294,0.8359499999969557,5.587875000001077,5.091799999998329,4.357425000001967
2020-01-08 11:00:00,5.234375,4.289075000000594,1.6542999999983294,5.861325000001671,5.587875000001077,5.091799999998329
2020-01-08 12:00:00,5.837875000001077,5.234375,4.289075000000594,5.4375,5.861325000001671,5.587875000001077
2020-01-08 13:00:00,6.011725000000297,5.837875000001077,5.234375,4.58009999999922,5.4375,5.861325000001671
2020-01-08 14:00:00,5.583999999998923,6.011725000000297,5.837875000001077,3.2226499999997027,4.58009999999922,5.4375
2020-01-08 15:00:00,5.115224999997737,5.583999999998923,6.011725000000297,1.7265499999994063,3.2226499999997027,4.58009999999922
2020-01-08 16:00:00,3.7832000000016706,5.115224999997737,5.583999999998923,0.5332000000016706,1.7265499999994063,3.2226499999997027
2020-01-08 17:00:00,2.5117250000002973,3.7832000000016706,5.115224999997737,0.08594999999695573,0.5332000000016706,1.7265499999994063
2020-01-08 18:00:00,1.550774999999703,2.5117250000002973,3.7832000000016706,0.0,0.08594999999695573,0.5332000000016706
2020-01-08 19:00:00,0.75,1.550774999999703,2.5117250000002973,0.0,0.0,0.08594999999695573
2020-01-08 20:00:00,0.11132500000167056,0.75,1.550774999999703,0.0,0.0,0.0
2020-01-08 21:00:00,0.0,0.11132500000167056,0.75,0.0,0.0,0.0
2020-01-08 22:00:00,0.0,0.0,0.11132500000167056,0.0,0.0,0.0
2020-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 03:00:00,0.0,0.0,0.0,0.03125,0.0,0.0
2020-01-09 04:00:00,0.0,0.0,0.0,0.4375,0.03125,0.0
2020-01-09 05:00:00,0.0,0.0,0.0,0.8359499999969557,0.4375,0.03125
2020-01-09 06:00:00,0.025375000001076824,0.0,0.0,1.6542999999983294,0.8359499999969557,0.4375
2020-01-09 07:00:00,0.4375,0.025375000001076824,0.0,4.289075000000594,1.6542999999983294,0.8359499999969557
2020-01-09 08:00:00,1.3144500000016706,0.4375,0.025375000001076824,5.234375,4.289075000000594,1.6542999999983294
2020-01-09 09:00:00,2.621100000000297,1.3144500000016706,0.4375,5.837875000001077,5.234375,4.289075000000594
2020-01-09 10:00:00,3.9706999999980326,2.621100000000297,1.3144500000016706,6.011725000000297,5.837875000001077,5.234375
2020-01-09 11:00:00,4.814450000001671,3.9706999999980326,2.621100000000297,5.583999999998923,6.011725000000297,5.837875000001077
2020-01-09 12:00:00,5.302749999998923,4.814450000001671,3.9706999999980326,5.115224999997737,5.583999999998923,6.011725000000297
2020-01-09 13:00:00,5.339850000000297,5.302749999998923,4.814450000001671,3.7832000000016706,5.115224999997737,5.583999999998923
2020-01-09 14:00:00,5.201150000000779,5.339850000000297,5.302749999998923,2.5117250000002973,3.7832000000016706,5.115224999997737
2020-01-09 15:00:00,4.693374999998923,5.201150000000779,5.339850000000297,1.550774999999703,2.5117250000002973,3.7832000000016706
2020-01-09 16:00:00,3.7831999999980326,4.693374999998923,5.201150000000779,0.75,1.550774999999703,2.5117250000002973
2020-01-09 17:00:00,2.5879000000022643,3.7831999999980326,4.693374999998923,0.11132500000167056,0.75,1.550774999999703
2020-01-09 18:00:00,1.24802500000078,2.5879000000022643,3.7831999999980326,0.0,0.11132500000167056,0.75
2020-01-09 19:00:00,0.5839999999989232,1.24802500000078,2.5879000000022643,0.0,0.0,0.11132500000167056
2020-01-09 20:00:00,0.046875,0.5839999999989232,1.24802500000078,0.0,0.0,0.0
2020-01-09 21:00:00,0.0,0.046875,0.5839999999989232,0.0,0.0,0.0
2020-01-09 22:00:00,0.0,0.0,0.046875,0.0,0.0,0.0
2020-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 03:00:00,0.0,0.0,0.0,0.025375000001076824,0.0,0.0
2020-01-10 04:00:00,0.0,0.0,0.0,0.4375,0.025375000001076824,0.0
2020-01-10 05:00:00,0.0,0.0,0.0,1.3144500000016706,0.4375,0.025375000001076824
2020-01-10 06:00:00,0.04882500000167055,0.0,0.0,2.621100000000297,1.3144500000016706,0.4375
2020-01-10 07:00:00,0.5625,0.04882500000167055,0.0,3.9706999999980326,2.621100000000297,1.3144500000016706
2020-01-10 08:00:00,1.3144499999980328,0.5625,0.04882500000167055,4.814450000001671,3.9706999999980326,2.621100000000297
2020-01-10 09:00:00,2.5859250000030443,1.3144499999980328,0.5625,5.302749999998923,4.814450000001671,3.9706999999980326
2020-01-10 10:00:00,3.6660249999986263,2.5859250000030443,1.3144499999980328,5.339850000000297,5.302749999998923,4.814450000001671
2020-01-10 11:00:00,5.132825000000594,3.6660249999986263,2.5859250000030443,5.201150000000779,5.339850000000297,5.302749999998923
2020-01-10 12:00:00,5.519524999999703,5.132825000000594,3.6660249999986263,4.693374999998923,5.201150000000779,5.339850000000297
2020-01-10 13:00:00,5.144524999999703,5.519524999999703,5.132825000000594,3.7831999999980326,4.693374999998923,5.201150000000779
2020-01-10 14:00:00,4.589850000000298,5.144524999999703,5.519524999999703,2.5879000000022643,3.7831999999980326,4.693374999998923
2020-01-10 15:00:00,3.51367499999833,4.589850000000298,5.144524999999703,1.24802500000078,2.5879000000022643,3.7831999999980326
2020-01-10 16:00:00,2.425774999999703,3.51367499999833,4.589850000000298,0.5839999999989232,1.24802500000078,2.5879000000022643
2020-01-10 17:00:00,1.3086000000002969,2.425774999999703,3.51367499999833,0.046875,0.5839999999989232,1.24802500000078
2020-01-10 18:00:00,0.5214750000013737,1.3086000000002969,2.425774999999703,0.0,0.046875,0.5839999999989232
2020-01-10 19:00:00,0.13477499999862624,0.5214750000013737,1.3086000000002969,0.0,0.0,0.046875
2020-01-10 20:00:00,0.0,0.13477499999862624,0.5214750000013737,0.0,0.0,0.0
2020-01-10 21:00:00,0.0,0.0,0.13477499999862624,0.0,0.0,0.0
2020-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11 03:00:00,0.0,0.0,0.0,0.04882500000167055,0.0,0.0
2020-01-11 04:00:00,0.0,0.0,0.0,0.5625,0.04882500000167055,0.0
2020-01-11 05:00:00,0.0,0.0,0.0,1.3144499999980328,0.5625,0.04882500000167055
2020-01-11 06:00:00,0.02735000000029685,0.0,0.0,2.5859250000030443,1.3144499999980328,0.5625
2020-01-11 07:00:00,0.3828250000005937,0.02735000000029685,0.0,3.6660249999986263,2.5859250000030443,1.3144499999980328
2020-01-11 08:00:00,1.6601499999997031,0.3828250000005937,0.02735000000029685,5.132825000000594,3.6660249999986263,2.5859250000030443
2020-01-11 09:00:00,3.367174999999406,1.6601499999997031,0.3828250000005937,5.519524999999703,5.132825000000594,3.6660249999986263
2020-01-11 10:00:00,5.025399999998626,3.367174999999406,1.6601499999997031,5.144524999999703,5.519524999999703,5.132825000000594
2020-01-11 11:00:00,4.486325000001671,5.025399999998626,3.367174999999406,4.589850000000298,5.144524999999703,5.519524999999703
2020-01-11 12:00:00,0.0,4.486325000001671,5.025399999998626,3.51367499999833,4.589850000000298,5.144524999999703
2020-01-11 13:00:00,0.0,0.0,4.486325000001671,2.425774999999703,3.51367499999833,4.589850000000298
2020-01-11 14:00:00,0.0,0.0,0.0,1.3086000000002969,2.425774999999703,3.51367499999833
2020-01-11 15:00:00,4.503925000000891,0.0,0.0,0.5214750000013737,1.3086000000002969,2.425774999999703
2020-01-11 16:00:00,5.125,4.503925000000891,0.0,0.13477499999862624,0.5214750000013737,1.3086000000002969
2020-01-11 17:00:00,3.52927500000078,5.125,4.503925000000891,0.0,0.13477499999862624,0.5214750000013737
2020-01-11 18:00:00,1.8203249999969557,3.52927500000078,5.125,0.0,0.0,0.13477499999862624
2020-01-11 19:00:00,0.5371000000013737,1.8203249999969557,3.52927500000078,0.0,0.0,0.0
2020-01-11 20:00:00,0.08399999999892316,0.5371000000013737,1.8203249999969557,0.0,0.0,0.0
2020-01-11 21:00:00,0.0,0.08399999999892316,0.5371000000013737,0.0,0.0,0.0
2020-01-11 22:00:00,0.0,0.0,0.08399999999892316,0.0,0.0,0.0
2020-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12 03:00:00,0.0,0.0,0.0,0.02735000000029685,0.0,0.0
2020-01-12 04:00:00,0.0,0.0,0.0,0.3828250000005937,0.02735000000029685,0.0
2020-01-12 05:00:00,0.0,0.0,0.0,1.6601499999997031,0.3828250000005937,0.02735000000029685
2020-01-12 06:00:00,0.0,0.0,0.0,3.367174999999406,1.6601499999997031,0.3828250000005937
2020-01-12 07:00:00,0.46679999999832944,0.0,0.0,5.025399999998626,3.367174999999406,1.6601499999997031
2020-01-12 08:00:00,1.2656249999999998,0.46679999999832944,0.0,4.486325000001671,5.025399999998626,3.367174999999406
2020-01-12 09:00:00,2.6308500000013737,1.2656249999999998,0.46679999999832944,0.0,4.486325000001671,5.025399999998626
2020-01-12 10:00:00,4.183600000000297,2.6308500000013737,1.2656249999999998,0.0,0.0,4.486325000001671
2020-01-12 11:00:00,5.24804999999833,4.183600000000297,2.6308500000013737,0.0,0.0,0.0
2020-01-12 12:00:00,5.921875,5.24804999999833,4.183600000000297,4.503925000000891,0.0,0.0
2020-01-12 13:00:00,6.070300000003044,5.921875,5.24804999999833,5.125,4.503925000000891,0.0
2020-01-12 14:00:00,5.951174999998329,6.070300000003044,5.921875,3.52927500000078,5.125,4.503925000000891
2020-01-12 15:00:00,5.46875,5.951174999998329,6.070300000003044,1.8203249999969557,3.52927500000078,5.125
2020-01-12 16:00:00,4.541024999998626,5.46875,5.951174999998329,0.5371000000013737,1.8203249999969557,3.52927500000078
2020-01-12 17:00:00,3.160149999999703,4.541024999998626,5.46875,0.08399999999892316,0.5371000000013737,1.8203249999969557
2020-01-12 18:00:00,1.7168000000019674,3.160149999999703,4.541024999998626,0.0,0.08399999999892316,0.5371000000013737
